F1,Indicator Code,Country ISO3,Year,Indicator,answer, Value ,Subindicator Type,Country,Region (global),Ida / Ibrd (global)
0.173611111,2105-IPD-A3033,CMR,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Cameroon,Sub-Saharan Africa,Blend
0.174305556,2105-IPD-A3033,AGO,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Angola,Sub-Saharan Africa,IBRD
0.175,2105-IPD-A3033,DEU,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Germany,Europe & Central Asia,..
0.175694444,2105-IPD-A3033,ZMB,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Zambia,Sub-Saharan Africa,IDA
0.176388889,2105-IPD-A3033,KEN,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Kenya,Sub-Saharan Africa,Blend
0.177083333,2105-IPD-A3033,SSD,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,South Sudan,Sub-Saharan Africa,IDA
0.177777778,2105-IPD-A3033,CUB,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Cuba,Latin America & Caribbean,..
0.178472222,2105-IPD-A3033,SEN,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Senegal,Sub-Saharan Africa,IDA
0.179166667,2105-IPD-A3033,POL,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Poland,Europe & Central Asia,IBRD
0.179861111,2105-IPD-A3033,COD,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,"Congo, Dem. Rep.",Sub-Saharan Africa,IDA
0.180555556,2105-IPD-A3033,CRI,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Costa Rica,Latin America & Caribbean,IBRD
0.18125,2105-IPD-A3033,UGA,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Uganda,Sub-Saharan Africa,IDA
0.181944444,2105-IPD-A3033,JPN,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Japan,East Asia & Pacific,..
0.182638889,2105-IPD-A3033,SLV,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,El Salvador,Latin America & Caribbean,IBRD
0.183333333,2105-IPD-A3033,ZWE,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Zimbabwe,Sub-Saharan Africa,Blend
0.184027778,2105-IPD-A3033,NZL,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,New Zealand,East Asia & Pacific,..
0.184722222,2105-IPD-A3033,MRT,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Mauritania,Sub-Saharan Africa,IDA
0.185416667,2105-IPD-A3033,CZE,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Czech Republic,Europe & Central Asia,..
0.186111111,2105-IPD-A3033,TCD,1/1/2016,Ability to limit tax evasion,A3033, -   ,Score,Chad,Sub-Saharan Africa,IDA
0.186805556,2105-IPD-A3033,IRQ,1/1/2016,Ability to limit tax evasion,A3033, -   ,Score,Iraq,Middle East & North Africa,IBRD
0.1875,2105-IPD-A3033,KWT,1/1/2012,Ability to limit tax evasion,A3033, -   ,Score,Kuwait,Middle East & North Africa,..
0.188194444,2105-IPD-A3033,MDG,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Madagascar,Sub-Saharan Africa,IDA
0.188888889,2105-IPD-A3033,DNK,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,Denmark,Europe & Central Asia,..
0.189583333,2105-IPD-A3033,BHR,1/1/2016,Ability to limit tax evasion,A3033, 99.00 ,Score,Bahrain,Middle East & North Africa,..
0.190277778,2105-IPD-A3033,CAN,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,Canada,North America,..
0.190972222,2105-IPD-A3033,MLT,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Malta,Middle East & North Africa,..
0.191666667,2105-IPD-A3033,TJK,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Tajikistan,Europe & Central Asia,IDA
0.192361111,2105-IPD-A3033,JAM,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Jamaica,Latin America & Caribbean,IBRD
0.193055556,2105-IPD-A3033,CYP,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Cyprus,Europe & Central Asia,..
0.19375,2105-IPD-A3033,ARE,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,United Arab Emirates,Middle East & North Africa,..
0.194444444,2105-IPD-A3033,LAO,1/1/2016,Ability to limit tax evasion,A3033, -   ,Score,Lao PDR,East Asia & Pacific,IDA
0.195138889,2105-IPD-A3033,KWT,1/1/2016,Ability to limit tax evasion,A3033, 99.00 ,Score,Kuwait,Middle East & North Africa,..
0.195833333,2105-IPD-A3033,BFA,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Burkina Faso,Sub-Saharan Africa,IDA
0.196527778,2105-IPD-A3033,NIC,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Nicaragua,Latin America & Caribbean,IDA
0.197222222,2105-IPD-A3033,HND,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Honduras,Latin America & Caribbean,IDA
0.197916667,2105-IPD-A3033,GBR,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,United Kingdom,Europe & Central Asia,..
0.198611111,2105-IPD-A3033,PRY,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Paraguay,Latin America & Caribbean,IBRD
0.199305556,2105-IPD-A3033,CZE,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Czech Republic,Europe & Central Asia,..
0.2,2105-IPD-A3033,GRC,1/1/2012,Ability to limit tax evasion,A3033, 1.00 ,Score,Greece,Europe & Central Asia,..
0.200694444,2105-IPD-A3033,COL,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Colombia,Latin America & Caribbean,IBRD
0.201388889,2105-IPD-A3033,AUS,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Australia,East Asia & Pacific,..
0.202083333,2105-IPD-A3033,LUX,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Luxembourg,Europe & Central Asia,..
0.202777778,2105-IPD-A3033,NLD,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Netherlands,Europe & Central Asia,..
0.203472222,2105-IPD-A3033,TGO,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Togo,Sub-Saharan Africa,IDA
0.204166667,2105-IPD-A3033,SAU,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,Saudi Arabia,Middle East & North Africa,..
0.204861111,2105-IPD-A3033,COG,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,"Congo, Rep.",Sub-Saharan Africa,Blend
0.205555556,2105-IPD-A3033,CAN,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Canada,North America,..
0.20625,2105-IPD-A3033,COL,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Colombia,Latin America & Caribbean,IBRD
0.206944444,2105-IPD-A3033,BGR,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Bulgaria,Europe & Central Asia,IBRD
0.207638889,2105-IPD-A3033,NLD,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Netherlands,Europe & Central Asia,..
0.208333333,2105-IPD-A3033,SLV,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,El Salvador,Latin America & Caribbean,IBRD
0.209027778,2105-IPD-A3033,LBN,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Lebanon,Middle East & North Africa,IBRD
0.209722222,2105-IPD-A3033,LVA,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Latvia,Europe & Central Asia,..
0.210416667,2105-IPD-A3033,CUB,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Cuba,Latin America & Caribbean,..
0.211111111,2105-IPD-A3033,CHE,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Switzerland,Europe & Central Asia,..
0.211805556,2105-IPD-A3033,MKD,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,"Macedonia, FYR",Europe & Central Asia,IBRD
0.2125,2105-IPD-A3033,SRB,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Serbia,Europe & Central Asia,IBRD
0.213194444,2105-IPD-A3033,SVK,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Slovak Republic,Europe & Central Asia,..
0.213888889,2105-IPD-A3033,CMR,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Cameroon,Sub-Saharan Africa,Blend
0.214583333,2105-IPD-A3033,GTM,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Guatemala,Latin America & Caribbean,IBRD
0.215277778,2105-IPD-A3033,NER,1/1/2012,Ability to limit tax evasion,A3033, 1.00 ,Score,Niger,Sub-Saharan Africa,IDA
0.215972222,2105-IPD-A3033,URY,1/1/2012,Ability to limit tax evasion,A3033, 3.00 ,Score,Uruguay,Latin America & Caribbean,IBRD
0.216666667,2105-IPD-A3033,NIC,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Nicaragua,Latin America & Caribbean,IDA
0.217361111,2105-IPD-A3033,MYS,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Malaysia,East Asia & Pacific,IBRD
0.218055556,2105-IPD-A3033,HKG,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,"Hong Kong SAR, China",East Asia & Pacific,..
0.21875,2105-IPD-A3033,GAB,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Gabon,Sub-Saharan Africa,IBRD
0.219444444,2105-IPD-A3033,GHA,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Ghana,Sub-Saharan Africa,IDA
0.220138889,2105-IPD-A3033,LTU,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Lithuania,Europe & Central Asia,..
0.220833333,2105-IPD-A3033,ZWE,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Zimbabwe,Sub-Saharan Africa,Blend
0.221527778,2105-IPD-A3033,OMN,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Oman,Middle East & North Africa,..
0.222222222,2105-IPD-A3033,NOR,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,Norway,Europe & Central Asia,..
0.222916667,2105-IPD-A3033,LBY,1/1/2016,Ability to limit tax evasion,A3033, -   ,Score,Libya,Middle East & North Africa,IBRD
0.223611111,2105-IPD-A3033,NOR,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Norway,Europe & Central Asia,..
0.224305556,2105-IPD-A3033,JPN,1/1/2012,Ability to limit tax evasion,A3033, 4.00 ,Score,Japan,East Asia & Pacific,..
0.225,2105-IPD-A3033,CAF,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Central African Republic,Sub-Saharan Africa,IDA
0.225694444,2105-IPD-A3033,ISR,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Israel,Middle East & North Africa,..
0.226388889,2105-IPD-A3033,HUN,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Hungary,Europe & Central Asia,..
0.227083333,2105-IPD-A3033,PAK,1/1/2012,Ability to limit tax evasion,A3033, 1.00 ,Score,Pakistan,South Asia,Blend
0.227777778,2105-IPD-A3033,SYR,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Syrian Arab Republic,Middle East & North Africa,IDA
0.228472222,2105-IPD-A3033,CRI,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Costa Rica,Latin America & Caribbean,IBRD
0.229166667,2105-IPD-A3033,BIH,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Bosnia and Herzegovina,Europe & Central Asia,IBRD
0.229861111,2105-IPD-A3033,JOR,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Jordan,Middle East & North Africa,IBRD
0.230555556,2105-IPD-A3033,CHL,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,Chile,Latin America & Caribbean,IBRD
0.23125,2105-IPD-A3033,GIN,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Guinea,Sub-Saharan Africa,IDA
0.231944444,2105-IPD-A3033,BDI,1/1/2016,Ability to limit tax evasion,A3033, 1.00 ,Score,Burundi,Sub-Saharan Africa,IDA
0.232638889,2105-IPD-A3033,VNM,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Vietnam,East Asia & Pacific,IBRD
0.233333333,2105-IPD-A3033,GEO,1/1/2016,Ability to limit tax evasion,A3033, 4.00 ,Score,Georgia,Europe & Central Asia,IBRD
0.234027778,2105-IPD-A3033,MRT,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Mauritania,Sub-Saharan Africa,IDA
0.234722222,2105-IPD-A3033,BOL,1/1/2012,Ability to limit tax evasion,A3033, 2.00 ,Score,Bolivia,Latin America & Caribbean,IBRD
0.235416667,2105-IPD-A3033,CHN,1/1/2016,Ability to limit tax evasion,A3033, 3.00 ,Score,China,East Asia & Pacific,IBRD
0.236111111,2105-IPD-A3033,THA,1/1/2016,Ability to limit tax evasion,A3033, 2.00 ,Score,Thailand,East Asia & Pacific,IBRD
0.236805556,2346-IPD-A3030,AGO,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Angola,Sub-Saharan Africa,IBRD
0.2375,2346-IPD-A3030,DZA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Algeria,Middle East & North Africa,IBRD
0.238194444,2346-IPD-A3030,AGO,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Angola,Sub-Saharan Africa,IBRD
0.238888889,2346-IPD-A3030,NPL,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Nepal,South Asia,IDA
0.239583333,2346-IPD-A3030,AFG,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Afghanistan,South Asia,IDA
0.240277778,2346-IPD-A3030,ETH,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Ethiopia,Sub-Saharan Africa,IDA
0.240972222,2346-IPD-A3030,VEN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,"Venezuela, RB",Latin America & Caribbean,IBRD
0.241666667,2346-IPD-A3030,SOM,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Somalia,Sub-Saharan Africa,IDA
0.242361111,2346-IPD-A3030,MDA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Moldova,Europe & Central Asia,Blend
0.243055556,2346-IPD-A3030,ESP,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Spain,Europe & Central Asia,..
0.24375,2346-IPD-A3030,NER,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Niger,Sub-Saharan Africa,IDA
0.244444444,2346-IPD-A3030,BEN,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Benin,Sub-Saharan Africa,IDA
0.245138889,2346-IPD-A3030,AUT,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Austria,Europe & Central Asia,..
0.245833333,2346-IPD-A3030,ARG,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Argentina,Latin America & Caribbean,IBRD
0.246527778,2346-IPD-A3030,COL,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Colombia,Latin America & Caribbean,IBRD
0.247222222,2346-IPD-A3030,VNM,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Vietnam,East Asia & Pacific,IBRD
0.247916667,2346-IPD-A3030,BIH,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Bosnia and Herzegovina,Europe & Central Asia,IBRD
0.248611111,2346-IPD-A3030,GEO,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Georgia,Europe & Central Asia,IBRD
0.249305556,2346-IPD-A3030,HTI,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Haiti,Latin America & Caribbean,IDA
0.25,2346-IPD-A3030,ALB,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Albania,Europe & Central Asia,IBRD
0.250694444,2346-IPD-A3030,CHE,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Switzerland,Europe & Central Asia,..
0.251388889,2346-IPD-A3030,BEN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Benin,Sub-Saharan Africa,IDA
0.252083333,2346-IPD-A3030,EST,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Estonia,Europe & Central Asia,..
0.252777778,2346-IPD-A3030,NAM,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Namibia,Sub-Saharan Africa,IBRD
0.253472222,2346-IPD-A3030,MOZ,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Mozambique,Sub-Saharan Africa,IDA
0.254166667,2346-IPD-A3030,OMN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Oman,Middle East & North Africa,..
0.254861111,2346-IPD-A3030,MRT,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Mauritania,Sub-Saharan Africa,IDA
0.255555556,2346-IPD-A3030,AUS,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,Australia,East Asia & Pacific,..
0.25625,2346-IPD-A3030,ZWE,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Zimbabwe,Sub-Saharan Africa,Blend
0.256944444,2346-IPD-A3030,SSD,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,South Sudan,Sub-Saharan Africa,IDA
0.257638889,2346-IPD-A3030,GAB,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Gabon,Sub-Saharan Africa,IBRD
0.258333333,2346-IPD-A3030,BOL,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Bolivia,Latin America & Caribbean,IBRD
0.259027778,2346-IPD-A3030,GIN,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Guinea,Sub-Saharan Africa,IDA
0.259722222,2346-IPD-A3030,BRN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Brunei Darussalam,East Asia & Pacific,..
0.260416667,2346-IPD-A3030,BOL,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Bolivia,Latin America & Caribbean,IBRD
0.261111111,2346-IPD-A3030,CAN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Canada,North America,..
0.261805556,2346-IPD-A3030,BGR,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Bulgaria,Europe & Central Asia,IBRD
0.2625,2346-IPD-A3030,MDG,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Madagascar,Sub-Saharan Africa,IDA
0.263194444,2346-IPD-A3030,SDN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Sudan,Sub-Saharan Africa,IDA
0.263888889,2346-IPD-A3030,PAK,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Pakistan,South Asia,Blend
0.264583333,2346-IPD-A3030,GHA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Ghana,Sub-Saharan Africa,IDA
0.265277778,2346-IPD-A3030,BWA,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Botswana,Sub-Saharan Africa,IBRD
0.265972222,2346-IPD-A3030,DEU,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,Germany,Europe & Central Asia,..
0.266666667,2346-IPD-A3030,CHE,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Switzerland,Europe & Central Asia,..
0.267361111,2346-IPD-A3030,HUN,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Hungary,Europe & Central Asia,..
0.268055556,2346-IPD-A3030,NGA,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Nigeria,Sub-Saharan Africa,Blend
0.26875,2346-IPD-A3030,CMR,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Cameroon,Sub-Saharan Africa,Blend
0.269444444,2346-IPD-A3030,SEN,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Senegal,Sub-Saharan Africa,IDA
0.270138889,2346-IPD-A3030,MEX,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Mexico,Latin America & Caribbean,IBRD
0.270833333,2346-IPD-A3030,MYS,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Malaysia,East Asia & Pacific,IBRD
0.271527778,2346-IPD-A3030,LBR,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Liberia,Sub-Saharan Africa,IDA
0.272222222,2346-IPD-A3030,HKG,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,"Hong Kong SAR, China",East Asia & Pacific,..
0.272916667,2346-IPD-A3030,MKD,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,"Macedonia, FYR",Europe & Central Asia,IBRD
0.273611111,2346-IPD-A3030,LVA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Latvia,Europe & Central Asia,..
0.274305556,2346-IPD-A3030,IRN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,"Iran, Islamic Rep.",Middle East & North Africa,IBRD
0.275,2346-IPD-A3030,HUN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Hungary,Europe & Central Asia,..
0.275694444,2346-IPD-A3030,BEL,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,Belgium,Europe & Central Asia,..
0.276388889,2346-IPD-A3030,GHA,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Ghana,Sub-Saharan Africa,IDA
0.277083333,2346-IPD-A3030,RWA,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,Rwanda,Sub-Saharan Africa,IDA
0.277777778,2346-IPD-A3030,UGA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Uganda,Sub-Saharan Africa,IDA
0.278472222,2346-IPD-A3030,SLV,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,El Salvador,Latin America & Caribbean,IBRD
0.279166667,2346-IPD-A3030,CHL,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Chile,Latin America & Caribbean,IBRD
0.279861111,2346-IPD-A3030,CAF,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Central African Republic,Sub-Saharan Africa,IDA
0.280555556,2346-IPD-A3030,BRA,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, -   ,Score,Brazil,Latin America & Caribbean,IBRD
0.28125,2346-IPD-A3030,JAM,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Jamaica,Latin America & Caribbean,IBRD
0.281944444,2346-IPD-A3030,LBY,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Libya,Middle East & North Africa,IBRD
0.282638889,2346-IPD-A3030,SAU,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Saudi Arabia,Middle East & North Africa,..
0.283333333,2346-IPD-A3030,IND,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,India,South Asia,IBRD
0.284027778,2346-IPD-A3030,MDG,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Madagascar,Sub-Saharan Africa,IDA
0.284722222,2346-IPD-A3030,AUS,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 4.00 ,Score,Australia,East Asia & Pacific,..
0.285416667,2346-IPD-A3030,GIN,1/1/2016,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Guinea,Sub-Saharan Africa,IDA
0.286111111,2346-IPD-A3030,AZE,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 1.00 ,Score,Azerbaijan,Europe & Central Asia,IBRD
0.286805556,2346-IPD-A3030,TUN,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 3.00 ,Score,Tunisia,Middle East & North Africa,IBRD
0.2875,2346-IPD-A3030,PHL,1/1/2012,Efficiency of the tax administration: corporation tax,A3030, 2.00 ,Score,Philippines,East Asia & Pacific,IBRD
